"id","name","region","group_title","tvg_id","enabled","last_checked_ok","last_status","last_error"
"moviesphere_uk_1080p_us","MovieSphere UK (1080p)","US","Movies","MovieSphere.us@UK","false","true","206",""
"mytime_movie_network_1080p_us","MyTime Movie Network (1080p)","US","Movies","MyTimeMovieNetworkEast.us@SD","false","true","206",""
"new_kmovies_1080p_us","NEW KMOVIES (1080p)","US","Movies","NEWKMOVIES.us@SD","false","true","200",""
"outersphere_1080p_us","OuterSphere (1080p)","US","Movies;Series","OuterSphere.us@SD","false","true","206",""
"paramount_movie_channel_us","Paramount Movie Channel","US","Movies","ParamountMovieChannel.us@SD","false","true","200",""
"pluto_tv_action_us","Pluto TV Action","US","Movies","PlutoTVAction.us@UK","false","true","200",""
"pluto_tv_action_us_2","Pluto TV Action","US","Movies","PlutoTVAction.us@US","false","true","200",""
"pluto_tv_cine_cl_ssicos_us","Pluto TV Cine Clássicos","US","Movies","PlutoTVCineClassicos.us@Brazil","false","true","200",""
"pluto_tv_cine_drama_us","Pluto TV Cine Drama","US","Movies","PlutoTVCineDrama.us@Brazil","false","true","200",""
"pluto_tv_cine_fam_lia_us","Pluto TV Cine Família","US","Movies","PlutoTVCineFamilia.us@Brazil","false","true","200",""
"pluto_tv_cine_romance_us","Pluto TV Cine Romance","US","Movies","PlutoTVCineRomance.us@Brazil","false","true","200",""
"pluto_tv_cine_sucessos_us","Pluto TV Cine Sucessos","US","Movies","PlutoTVCineSucessos.us@Brazil","false","true","200",""
"pluto_tv_cine_terror_us","Pluto TV Cine Terror","US","Movies","CineTerror.us@Brazil","false","true","200",""
"pluto_tv_crime_drama_us","Pluto TV Crime Drama","US","Movies","PlutoTVCrimeDrama.us@SD","false","true","200",""
"pluto_tv_crime_movies_us","Pluto TV Crime Movies","US","Movies","PlutoTVCrimeMovies.us@SD","false","true","200",""
"pluto_tv_cult_films_us","Pluto TV Cult Films","US","Movies","PlutoTVCultFilms.us@UK","false","true","200",""
"pluto_tv_cult_films_us_2","Pluto TV Cult Films","US","Movies","PlutoTVCultFilms.us@US","false","true","200",""
"pluto_tv_drama_us","Pluto TV Drama","US","Movies","PlutoTVDrama.us@UK","false","true","200",""
"pluto_tv_drama_us_2","Pluto TV Drama","US","Movies","PlutoTVDrama.us@US","false","true","200",""
"pluto_tv_fic_o_cient_fica_us","Pluto TV Ficção Científica","US","Movies","PlutoTVFiccaoCientifica.us@Brazil","false","true","200",""
"pluto_tv_filmes_a_o_us","Pluto TV Filmes Ação","US","Movies","PlutoTVFilmesAcao.us@Brazil","false","true","200",""
"pluto_tv_filmes_nacionais_us","Pluto TV Filmes Nacionais","US","Movies","PlutoTVFilmesNacionais.us@Brazil","false","true","200",""
"pluto_tv_horror_us","Pluto TV Horror","US","Movies","PlutoTVHorror.us@CA","false","true","200",""
"pluto_tv_horror_us_2","Pluto TV Horror","US","Movies","PlutoTVHorror.us@DACH","false","true","200",""
"pluto_tv_horror_us_3","Pluto TV Horror","US","Movies","PlutoTVHorror.us@IT","false","true","200",""
"pluto_tv_horror_us_4","Pluto TV Horror","US","Movies","PlutoTVHorror.us@Spain","false","true","200",""
"pluto_tv_horror_us_5","Pluto TV Horror","US","Movies","PlutoTVHorror.us@UK","false","true","200",""
"pluto_tv_horror_us_6","Pluto TV Horror","US","Movies","PlutoTVHorror.us@US","false","true","200",""
"pluto_tv_kultfilme_us","Pluto TV Kultfilme","US","Movies","PlutoTVKultfilme.us@Germany","false","true","200",""
"pluto_tv_movies_us","Pluto TV Movies","US","Movies","PlutoTVMovies.us@Germany","false","true","200",""
"pluto_tv_movies_us_2","Pluto TV Movies","US","Movies","PlutoTVMovies.us@UK","false","true","200",""
"pluto_tv_reaction_us","Pluto TV Reaction","US","Movies","PlutoTVReaction.us@SD","false","true","200",""
"pluto_tv_romance_us","Pluto TV Romance","US","Movies","PlutoTVRomance.us@US","false","true","200",""
"pluto_tv_spotlight_us","Pluto TV Spotlight","US","Movies","PlutoTVSpotlight.us@SD","false","true","200",""
"pluto_tv_staff_picks_us","Pluto TV Staff Picks","US","Movies","PlutoTVStaffPicks.us@SD","false","true","200",""
"pluto_tv_terror_us","Pluto TV Terror","US","Movies","PlutoTVTerror.us@SD","false","true","200",""
"pluto_tv_thrillers_us","Pluto TV Thrillers","US","Movies","PlutoTVThrillers.us@UK","false","true","200",""
"pluto_tv_thrillers_us_2","Pluto TV Thrillers","US","Movies","PlutoTVThrillers.us@US","false","true","200",""
"pluto_tv_westerns_us","Pluto TV Westerns","US","Movies","PlutoTVWesterns.us@UK","false","true","200",""
"pluto_tv_westerns_us_2","Pluto TV Westerns","US","Movies","PlutoTVWesterns.us@US","false","true","200",""
"like_gecko_chrome_145_0_0_0_safari_537_36_edg_145_0_0_0_group_title_movies_revry_her_720p_us","like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Movies"",Revry Her (720p)","US","Movies","RevryHer.us@SD","false","true","206",""
"runtime_espanol_720p_us","Runtime Espanol (720p)","US","Movies","RuntimeEspanol.us@SD","false","true","206",""
"the_film_detective_720p_us","The Film Detective (720p)","US","Movies","TheFilmDetective.us@SD","false","true","206",""
"tvs_drive_in_movie_360p_us","TVS Drive In Movie (360p)","US","Movies","TVSDriveInMovie.us@SD","false","true","200",""
"tvs_film_noir_network_720p_us","TVS Film Noir Network (720p)","US","Movies","TVSFilmNoirNetwork.us@SD","false","true","200",""
"usa_network_east_1080p_not_24_7_us","USA Network East (1080p) [Not 24/7]","US","Comedy;Movies;Series;Sports","USANetwork.us@East","false","true","206",""
"wu_tang_collection_720p_us","Wu Tang Collection (720p)","US","Movies","WuTangCollection.us@SD","false","true","200",""
"30a_lionel_nation_tv_us","30A Lionel Nation TV","US","News","30ALionelNation.us@SD","false","true","206",""
"30a_loomered_tv_us","30A Loomered TV","US","Documentary;News","30ALoomeredTV.us@SD","false","true","206",""
"abc_2_baltimore_md_wmar_720p_us","ABC 2 Baltimore MD (WMAR) (720p)","US","News","WMARTV21.us@HD","false","true","206",""
"abc_9_manchester_nh_wmur_tv_720p_us","ABC 9 Manchester NH (WMUR-TV) (720p)","US","News;Weather","WMURTV91.us@HD","false","true","206",""
"abc_9_orlando_fl_wftv_720p_us","ABC 9 Orlando FL (WFTV) (720p)","US","News","WFTV91.us@HD","false","true","200",""
"abc_27_tallahassee_fl_wtxl_720p_us","ABC 27 Tallahassee FL (WTXL) (720p)","US","News","WTXLTV271.us@HD","false","true","206",""
"abc_wplg_dt1_miami_fl_720p_us","ABC (WPLG-DT1) Miami FL (720p)","US","News","WPLG101.us@HD","false","true","200",""
"abc_news_live_1_720p_us","ABC News Live 1 (720p)","US","News","ABCNewsLive1.us@SD","false","true","200",""
"abc_news_live_2_720p_us","ABC News Live 2 (720p)","US","News","ABCNewsLive2.us@SD","false","true","200",""
"abc_news_live_3_720p_us","ABC News Live 3 (720p)","US","News","ABCNewsLive3.us@SD","false","true","200",""
"abc_news_live_4_720p_us","ABC News Live 4 (720p)","US","News","ABCNewsLive4.us@SD","false","true","200",""
"abc_news_live_5_720p_us","ABC News Live 5 (720p)","US","News","ABCNewsLive5.us@SD","false","true","200",""
"abc_news_live_6_720p_us","ABC News Live 6 (720p)","US","News","ABCNewsLive6.us@SD","false","true","200",""
"abc_news_live_7_720p_us","ABC News Live 7 (720p)","US","News","ABCNewsLive7.us@SD","false","true","200",""
"abc_news_live_8_720p_us","ABC News Live 8 (720p)","US","News","ABCNewsLive8.us@SD","false","true","200",""
"abc_news_live_9_720p_us","ABC News Live 9 (720p)","US","News","ABCNewsLive9.us@SD","false","true","200",""
"abc_news_live_10_720p_us","ABC News Live 10 (720p)","US","News","ABCNewsLive10.us@SD","false","true","200",""
"alhurra_720p_us","Alhurra (720p)","US","News","Alhurra.us@SD","false","true","200",""
"alhurra_iraq_720p_us","Alhurra Iraq (720p)","US","News","AlhurraIraq.us@SD","false","true","200",""
"america_s_voice_720p_us","America's Voice (720p)","US","News","AmericasVoice.us@SD","false","true","200",""
"america_s_voice_news_720p_us","America's Voice News (720p)","US","News","AmericasVoiceNews.us@SD","false","true","200",""
"bek_tv_news_720p_us","BEK TV News (720p)","US","News","BEKNews.us@SD","false","true","206",""
"black_news_channel_1080p_us","Black News Channel (1080p)","US","News","BlackNewsChannel.us@SD","false","true","206",""
"blaze_live_720p_us","Blaze Live (720p)","US","News","BlazeLive.us@SD","false","true","200",""
"bx_inform_1080p_us","BX Inform (1080p)","US","General;News","BXInform.us@SD","false","true","206",""
"cbs_news_24_7_720p_us","CBS News 24/7 (720p)","US","News","CBSNews247.us@SD","false","true","200",""
"cbs_news_baltimore_720p_us","CBS News Baltimore (720p)","US","News","CBSNewsBaltimore.us@SD","false","true","206",""
"cbs_news_bay_area_720p_us","CBS News Bay Area (720p)","US","News","CBSNewsBayArea.us@SD","false","true","200",""
"cbs_news_boston_720p_us","CBS News Boston (720p)","US","News","CBSNewsBoston.us@SD","false","true","200",""
"cbs_news_chicago_720p_us","CBS News Chicago (720p)","US","News","CBSNewsChicago.us@SD","false","true","200",""
"cbs_news_colorado_720p_us","CBS News Colorado (720p)","US","News","CBSNewsColorado.us@SD","false","true","200",""
"cbs_news_detroit_720p_us","CBS News Detroit (720p)","US","News","CBSNewsDetroit.us@SD","false","true","200",""
"cbs_news_los_angeles_720p_us","CBS News Los Angeles (720p)","US","News","CBSNewsLosAngeles.us@SD","false","true","200",""
"cbs_news_miami_720p_us","CBS News Miami (720p)","US","News","CBSNewsMiami.us@SD","false","true","206",""
"cbs_news_minnesota_720p_us","CBS News Minnesota (720p)","US","News","CBSNewsMinnesota.us@SD","false","true","200",""
"cbs_news_new_york_720p_us","CBS News New York (720p)","US","News","CBSNewsNewYork.us@SD","false","true","206",""
"cbs_news_philadelphia_720p_us","CBS News Philadelphia (720p)","US","News","CBSNewsPhilly.us@SD","false","true","200",""
"cbs_news_pittsburgh_720p_us","CBS News Pittsburgh (720p)","US","News","CBSNewsPittsburgh.us@SD","false","true","200",""
"cbs_news_sacramento_720p_us","CBS News Sacramento (720p)","US","News","CBSNewsSacramento.us@SD","false","true","206",""
"cheddar_news_1080p_us","Cheddar News (1080p)","US","News","CheddarNews.us@SD","false","true","200",""
"estrella_news_1080p_us","Estrella News (1080p)","US","News","EstrellaNews.us@SD","false","true","206",""
"fox_news_radio_720p_us","Fox News Radio (720p)","US","News","FoxNewsRadio.us@SD","false","true","200",""
"free_speech_tv_720p_us","Free Speech TV (720p)","US","News","FreeSpeechTV.us@SD","false","true","206",""
"geb_tv_kbpx_ld5_1080p_us","Geb Tv (KBPX LD5) (1080p)","US","Culture;News","KBPXLD465.us@SD","false","true","206",""
"infowars_network_1080p_us","InfoWars Network (1080p)","US","News","InfoWars.us@SD","false","true","200",""
"national_iranian_congress_tv_us","National Iranian Congress TV","US","News","NationalIranianCongressTV.us@SD","false","true","206",""
"nbc_8_lancaster_pa_wgal_720p_us","NBC 8 Lancaster PA (WGAL) (720p)","US","News","WGAL81.us@HD","false","true","206",""
"nbc_12_winston_salem_nc_wxii_720p_us","NBC 12 Winston-Salem NC (WXII) (720p)","US","News","WXIITV201.us@HD","false","true","206",""
"news12_connecticut_1080p_geo_blocked_us","News12+ Connecticut (1080p) [Geo-blocked]","US","News","News12PlusConnecticut.us@HD","false","true","200",""
"news12_hudson_valley_1080p_geo_blocked_us","News12+ Hudson Valley (1080p) [Geo-blocked]","US","News","News12PlusHudsonValley.us@HD","false","true","200",""
"news12_long_island_1080p_geo_blocked_us","News12+ Long Island (1080p) [Geo-blocked]","US","News","News12PlusLongIsland.us@HD","false","true","200",""
"news12_new_jersey_1080p_geo_blocked_us","News12+ New Jersey (1080p) [Geo-blocked]","US","News","News12PlusNewJersey.us@HD","false","true","200",""
"news12_new_york_1080p_geo_blocked_us","News12+ New York (1080p) [Geo-blocked]","US","News","News12PlusNewYork.us@HD","false","true","200",""
"news12_bronx_geo_blocked_us","News12 Bronx [Geo-blocked]","US","News","News12Bronx.us@SD","false","true","200",""
"news12_brooklyn_geo_blocked_us","News12 Brooklyn [Geo-blocked]","US","News","News12Brooklyn.us@SD","false","true","200",""
"news12_conneticut_geo_blocked_us","News12 Conneticut [Geo-blocked]","US","News","News12Conneticut.us@SD","false","true","200",""
"news12_hudson_valley_geo_blocked_us","News12 Hudson Valley [Geo-blocked]","US","News","News12HudsonValley.us@SD","false","true","200",""
"news12_long_island_1080p_geo_blocked_us_2","News12 Long Island (1080p) [Geo-blocked]","US","News","News12LongIsland.us@SD","false","true","200",""
"news12_new_jersey_geo_blocked_us","News12 New Jersey [Geo-blocked]","US","News","News12NewJersey.us@SD","false","true","200",""
"news_12_new_york_1080p_us","News 12 New York (1080p)","US","News","News12NewYork.us@SD","false","true","206",""
"news12_westchester_geo_blocked_us","News12 Westchester [Geo-blocked]","US","News","News12Westchester.us@SD","false","true","200",""
"newsnet_720p_not_24_7_us","NewsNet (720p) [Not 24/7]","US","News","NewsNet.us@SD","false","true","206",""
"newsy_1080p_us","Newsy (1080p)","US","News","Newsy.us@SD","false","true","200",""
"ntd_tv_english_1080p_us","NTD TV English (1080p)","US","General;News","NTDTVEnglish.us@USA","false","true","200",""
"ntd_tv_english_uk_1080p_us","NTD TV English UK (1080p)","US","General;News","NTDTVEnglish.us@UK","false","true","200",""
"oan_1080p_us","OAN (1080p)","US","News","OneAmericaNewsNetwork.us@SD","false","true","206",""
"oan_encore_720p_geo_blocked_us","OAN Encore (720p) [Geo-blocked]","US","News","OANEncore.us@SD","false","true","200",""
"oanplus_1080p_us","OANPlus (1080p)","US","News","OANPlus.us@SD","false","true","206",""
"payvand_tv_720p_us","Payvand TV (720p)","US","News","PayvandTV.us@SD","false","true","200",""
"redseat_the_first_720p_us","Redseat The First (720p)","US","News","RedseatTheFirst.us@SD","false","true","200",""
"reuters_1080p_us","Reuters (1080p)","US","News","ReutersTV.us@SD","false","true","200",""
"sc_currents_us","SC Currents","US","News","SCCurrents.us@SD","false","true","206",""
"scripps_news_us_2","Scripps News","US","News","KGUNTV96.us@SD","false","true","200",""
"scripps_news_1080p_us","Scripps News (1080p)","US","News","ScrippsNews.us@SD","false","true","206",""
"the_first_tv_1080p_us","The First TV (1080p)","US","News","TheFirstTV.us@SD","false","true","206",""
"the_young_turks_tyt_1080p_not_24_7_us","The Young Turks (TYT) (1080p) [Not 24/7]","US","News","TheYoungTurks.us@SD","false","true","200",""
"today_all_day_1080p_us","TODAY All Day (1080p)","US","News","TODAYAllDay.us@SD","false","true","206",""
"top_stories_by_newsy_720p_us","Top Stories by Newsy (720p)","US","News","TopStoriesbyNewsy.us@SD","false","true","200",""
"un_web_tv_540p_us","UN Web TV (540p)","US","News","UNWebTV.us@SD","false","true","200",""
"usa_today_1080p_us","USA Today (1080p)","US","News","USATODAY.us@SD","false","true","200",""
"voa_persian_1080p_us","VOA Persian (1080p)","US","News","VoATVPersian.us@SD","false","true","200",""
"voa_tv_africa_1080p_us","VOA TV Africa (1080p)","US","News","VoATV.us@SD","false","true","200",""
"w14dk_d_14_2_newsnet_us","W14DK-D 14.2 NEWSNET","US","News","W14DKD142.us@SD","false","true","206",""
"wgal_dt3_1080p_geo_blocked_us","WGAL-DT3 (1080p) [Geo-blocked]","US","News","WGALDT3.us@SD","false","true","206",""
"wggs_dt2_720p_us","WGGS-DT2 (720p)","US","News","WGGSTV162.us@SD","false","true","200",""
"wjbk_dt1_1080p_us","WJBK-DT1 (1080p)","US","News","WJBK21.us@HD","false","true","200",""
"wsoc_now_1080p_geo_blocked_us","WSOC Now (1080p) [Geo-blocked]","US","News","WSOCNow.us@SD","false","true","200",""
"zoom_tv_kurdish_720p_us","Zoom TV Kurdish (720p)","US","News","ZoomNews.us@SD","false","true","200",""
"bbc_home_us","BBC Home","US","USA","BBCHome.us","false","true","200",""
"music_channel_us","Music Channel","US","USA","Boni-Records.com.us","false","true","206",""
"scripps_news_us_3","Scripps News","US","News","ScrippsNews.us","false","true","200",""
"cnn_international_us","CNN International","US","News","CNNInternationalEurope.us","false","true","200",""
"bloomberg_tv_us_2","Bloomberg TV+","US","Business","BloombergTVPlus.us","false","true","206",""
"yahoo_finance_us","Yahoo! Finance","US","Business","YahooFinance.us","false","true","206",""
"moconomy_us","Moconomy","US","Business","MoconomyEconomyFinanceInfotainment.us","false","true","206",""
"accuweather_now_us_2","AccuWeather NOW","US","Weather","AccuWeatherNOW.us","false","true","200",""
"western_bound_wrangled_by_insp_us","Western Bound Wrangled by INSP","US","XUMO🇺🇸: Westerns & Country","XUMO_99951160","false","true","200",""
"the_rifleman_us","The Rifleman","US","XUMO🇺🇸: Westerns & Country","XUMO_99951216","false","true","200",""
"little_house_on_the_prairie_us","Little House on the Prairie","US","XUMO🇺🇸: Westerns & Country","XUMO_99951240","false","true","200",""
"circle_country_us","Circle Country","US","XUMO🇺🇸: Westerns & Country","XUMO_99991131","false","true","200",""
"wild_west_tv_us","Wild West TV","US","XUMO🇺🇸: Westerns & Country","XUMO_99951356","false","true","200",""
"at_home_with_family_handyman_us","At Home with Family Handyman","US","XUMO🇺🇸: Home & Design","XUMO_99951156","false","true","200",""
"bbc_home_garden_us","BBC Home & Garden","US","XUMO🇺🇸: Home & Design","XUMO_99951178","false","true","200",""
"craftsytv_us","CraftsyTV","US","XUMO🇺🇸: Home & Design","XUMO_99951210","false","true","200",""
"gardening_with_monty_don_us","Gardening with Monty Don","US","XUMO🇺🇸: Home & Design","XUMO_99951212","false","true","200",""
"property_reno_us","Property & Reno","US","XUMO🇺🇸: Home & Design","XUMO_99951221","false","true","200",""
"million_dollar_listing_vault_us","Million Dollar Listing Vault","US","XUMO🇺🇸: Home & Design","XUMO_99951237","false","true","200",""
"this_old_house_us","This Old House","US","XUMO🇺🇸: Home & Design","XUMO_99991293","false","true","200",""
"the_design_network_us","The Design Network","US","XUMO🇺🇸: Home & Design","XUMO_99991390","false","true","200",""
"nbc_lx_home_us","NBC LX Home","US","XUMO🇺🇸: Home & Design","XUMO_99991651","false","true","200",""
"homeful_us","Homeful","US","XUMO🇺🇸: Home & Design","XUMO_99991693","false","true","200",""
"today_s_homeowner_us","Today's Homeowner","US","XUMO🇺🇸: Home & Design","XUMO_99991759","false","true","200",""
"places_spaces_us","Places & Spaces","US","XUMO🇺🇸: Home & Design","XUMO_99951350","false","true","200",""
"tastemade_home_us","Tastemade Home","US","XUMO🇺🇸: Home & Design","XUMO_99951436","false","true","200",""
"home_made_nation_us","Home. Made. Nation","US","XUMO🇺🇸: Home & Design","XUMO_99951470","false","true","200",""
"tiny_house_nation_us","Tiny House Nation","US","XUMO🇺🇸: Home & Design","XUMO_99951472","false","true","200",""
"home_diy_us","@Home DIY","US","XUMO🇺🇸: Home & Design","XUMO_99951482","false","true","200",""
"the_price_is_right_the_barker_era_us","The Price is Right: The Barker Era","US","XUMO🇺🇸: Game Shows","XUMO_99951125","false","true","200",""
"supermarket_sweep_us","Supermarket Sweep","US","XUMO🇺🇸: Game Shows","XUMO_99951126","false","true","200",""
"fear_factor_us","Fear Factor","US","XUMO🇺🇸: Game Shows","XUMO_99951130","false","true","200",""
"the_celebrity_name_game_channel_us","The Celebrity Name Game Channel","US","XUMO🇺🇸: Game Shows","XUMO_99951224","false","true","200",""
"family_feud_us","Family Feud","US","XUMO🇺🇸: Game Shows","XUMO_99991232","false","true","200",""
"buzzr_us","BUZZR","US","XUMO🇺🇸: Game Shows","XUMO_99951124","false","true","200",""
"25_words_or_less_us","25 Words or Less","US","XUMO🇺🇸: Game Shows","XUMO_99991659","false","true","200",""
"american_ninja_warrior_us","American Ninja Warrior","US","XUMO🇺🇸: Game Shows","XUMO_99951318","false","true","200",""
"family_feud_classic_us","Family Feud Classic","US","XUMO🇺🇸: Game Shows","XUMO_99951339","false","true","200",""
"america_s_got_talent_us","America's Got Talent","US","XUMO🇺🇸: Game Shows","XUMO_99951457","false","true","200",""
"xumo_free_food_tv_us","Xumo Free Food TV","US","XUMO🇺🇸: Food","XUMO_9995117","false","true","200",""
"lidia_s_kitchen_us","Lidia's Kitchen","US","XUMO🇺🇸: Food","XUMO_99951151","false","true","200",""
"the_jamie_oliver_channel_us","The Jamie Oliver Channel","US","XUMO🇺🇸: Food","XUMO_99951153","false","true","200",""
"bbc_food_us_2","BBC Food","US","XUMO🇺🇸: Food","XUMO_99951177","false","true","200",""
"las_vegas_us","Las Vegas","US","XUMO🇺🇸: Action & Drama","XUMO_99951238","false","true","200",""
"gustotv_us","GustoTV","US","XUMO🇺🇸: Food","XUMO_99991328","false","true","200",""
"america_s_test_kitchen_us","America's Test Kitchen","US","XUMO🇺🇸: Food","XUMO_99991369","false","true","200",""
"hungry_us","Hungry","US","XUMO🇺🇸: Food","XUMO_99991380","false","true","200",""
"fork_flight_us","Fork & Flight","US","XUMO🇺🇸: Food","XUMO_99951284","false","true","200",""
"cook_s_country_channel_us","Cook's Country Channel","US","XUMO🇺🇸: Food","XUMO_99951323","false","true","200",""
"sweet_escapes_us","Sweet Escapes","US","XUMO🇺🇸: Food","XUMO_99951385","false","true","200",""
"bizarre_foods_with_andrew_zimmern_us","Bizarre Foods with Andrew Zimmern","US","XUMO🇺🇸: Food","XUMO_99951393","false","true","200",""
"come_dine_with_me_us","Come Dine With Me","US","XUMO🇺🇸: Food","XUMO_99951451","false","true","200",""
"the_emeril_lagasse_channel_us","The Emeril Lagasse Channel","US","XUMO🇺🇸: Food","XUMO_99951514","false","true","200",""
"xumo_free_travel_lifestyle_tv_us","Xumo Free Travel & Lifestyle TV","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99991111","false","true","200",""
"pbs_antiques_roadshow_us","PBS Antiques Roadshow","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99951206","false","true","200",""
"hsn_us","HSN","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99991271","false","true","200",""
"escapes_us","eScapes","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99991280","false","true","200",""
"qvc_us","QVC","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99991344","false","true","200",""
"gotraveler_us","GoTraveler","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99991383","false","true","200",""
"shoplc_us","ShopLC","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99991370","false","true","200",""
"jtv_jewelry_love_us","JTV Jewelry Love","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99991338","false","true","206",""
"antiques_road_trip_us","Antiques Road Trip","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99951353","false","true","200",""
"qvc2_us","QVC2","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99951405","false","true","200",""
"the_martha_stewart_channel_us","The Martha Stewart Channel","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99951513","false","true","200",""
"telemundo_al_d_a_us","Telemundo Al Día","US","XUMO🇺🇸: Latino","XUMO_99991747","false","true","200",""
"estrella_news_us","Estrella News","US","XUMO🇺🇸: Latino","XUMO_99991776","false","true","200",""
"caso_cerrado_us","Caso Cerrado","US","XUMO🇺🇸: Latino","XUMO_99991749","false","true","200",""
"cine_rom_ntico_us","Cine Romántico","US","XUMO🇺🇸: Latino","XUMO_99991142","false","true","200",""
"canela_tv_clasicos_us","Canela.TV Clasicos","US","XUMO🇺🇸: Latino","XUMO_99951367","false","true","200",""
"estrellatv_us","EstrellaTV","US","XUMO🇺🇸: Latino","XUMO_99991746","false","true","200",""
"americatev_us","AMERICATEVÉ","US","XUMO🇺🇸: Latino","XUMO_99951140","false","true","200",""
"filmex_clasico_us","FILMEX CLASICO","US","XUMO🇺🇸: Latino","XUMO_99981121","false","true","200",""
"filmex_us","FILMEX","US","XUMO🇺🇸: Latino","XUMO_99951120","false","true","200",""
"bein_sports_xtra_en_espa_ol_us","beIN SPORTS XTRA en Español","US","XUMO🇺🇸: Latino","XUMO_99991785","false","true","200",""
"latino_vibes_us","Latino Vibes","US","XUMO🇺🇸: Latino","XUMO_99951287","false","true","200",""
"noticias_telemundo_ahora_us","Noticias Telemundo Ahora","US","XUMO🇺🇸: Latino","XUMO_99951321","false","true","200",""
"spectrum_noticias_us","Spectrum Noticias","US","XUMO🇺🇸: Latino","XUMO_99951414","false","true","200",""
"lucha_plus_us","LUCHA PLUS","US","XUMO🇺🇸: Latino","XUMO_99951449","false","true","200",""
"telemundo_deportes_ahora_us","Telemundo Deportes Ahora","US","XUMO🇺🇸: Latino","XUMO_99951459","false","true","200",""
"xumo_free_reality_tv_us","Xumo Free Reality TV","US","XUMO🇺🇸: Reality TV","XUMO_99991364","false","true","200",""
"e_keeping_up_us","E! Keeping Up","US","XUMO🇺🇸: Reality TV","XUMO_99951465","false","true","200",""
"bad_girls_club_us","Bad Girls Club","US","XUMO🇺🇸: Reality TV","XUMO_99951467","false","true","200",""
"real_housewives_vault_us","Real Housewives Vault","US","XUMO🇺🇸: Reality TV","XUMO_99951243","false","true","200",""
"cheaters_us","Cheaters","US","XUMO🇺🇸: Reality TV","XUMO_99951252","false","true","200",""
"matched_married_meet_by_lifetime_us","Matched Married Meet by Lifetime","US","XUMO🇺🇸: Reality TV","XUMO_99951487","false","true","200",""
"storage_wars_by_a_e_us","Storage Wars by A&E","US","XUMO🇺🇸: Reality TV","XUMO_99951475","false","true","200",""
"ice_road_truckers_by_history_us","Ice Road Truckers by History","US","XUMO🇺🇸: Reality TV","XUMO_99951484","false","true","200",""
"real_disaster_channel_us","Real Disaster Channel","US","XUMO🇺🇸: Reality TV","XUMO_99951262","false","true","200",""
"dog_the_bounty_hunter_us","Dog the Bounty Hunter","US","XUMO🇺🇸: Reality TV","XUMO_99951485","false","true","200",""
"backstage_us","Backstage","US","XUMO🇺🇸: Reality TV","XUMO_99991303","false","true","200",""
"all_weddings_we_tv_us","All Weddings We TV","US","XUMO🇺🇸: Reality TV","XUMO_99991625","false","true","200",""
"hell_s_kitchen_us","Hell's Kitchen","US","XUMO🇺🇸: Reality TV","XUMO_99991681","false","true","200",""
"untold_stories_of_the_er_us","Untold Stories of the ER","US","XUMO🇺🇸: Reality TV","XUMO_99951341","false","true","200",""
"rig_tv_us","Rig TV","US","XUMO🇺🇸: Reality TV","XUMO_99951338","false","true","200",""
"all_reality_we_tv_us","All Reality We TV","US","XUMO🇺🇸: Reality TV","XUMO_99951376","false","true","200",""
"the_osbournes_us","The Osbournes","US","XUMO🇺🇸: Reality TV","XUMO_99951408","false","true","200",""
"extreme_jobs_us","Extreme Jobs","US","XUMO🇺🇸: Reality TV","XUMO_99951432","false","true","200",""
"world_of_love_island_us","World of Love Island","US","XUMO🇺🇸: Reality TV","XUMO_99951508","false","true","200",""
"say_yes_to_the_dress_us","Say Yes to the Dress","US","XUMO🇺🇸: Reality TV","XUMO_99951394","false","true","200",""
"bachelor_nation_us","Bachelor Nation","US","XUMO🇺🇸: Reality TV","XUMO_99951384","false","true","200",""
"mythbusters_us","MythBusters","US","XUMO🇺🇸: Reality TV","XUMO_99951396","false","true","200",""
"allblk_gems_us","ALLBLK Gems","US","XUMO🇺🇸: Black Voices. Black Stories.","XUMO_99951477","false","true","200",""
"growing_up_hip_hop_we_tv_us","Growing Up Hip Hop We TV","US","XUMO🇺🇸: Black Voices. Black Stories.","XUMO_99951480","false","true","200",""
"love_after_lockup_we_tv_us","Love After Lockup We TV","US","XUMO🇺🇸: Reality TV","XUMO_99951479","false","true","200",""
"highway_thru_hell_us","Highway Thru Hell","US","XUMO🇺🇸: Reality TV","XUMO_99951509","false","true","200",""
"family_affair_channel_us","Family Affair Channel","US","XUMO🇺🇸: Classic TV","XUMO_99951146","false","true","200",""
"lassie_us","Lassie","US","XUMO🇺🇸: Classic TV","XUMO_99951259","false","true","200",""
